#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 05 15 00 999 99.0 99.0  1.66 15.38 10.03 237 9999.0   8.7  11.9 999.0 99.0 99.00
2022 01 05 15 30 999 99.0 99.0  1.79 14.29 10.46 234 9999.0   8.9  12.0 999.0 99.0 99.00
2022 01 05 16 00 999 99.0 99.0  1.86 14.29 10.65 236 9999.0   8.5  12.0 999.0 99.0 99.00
2022 01 05 16 30 999 99.0 99.0  1.73 14.29 10.38 238 9999.0   8.5  12.0 999.0 99.0 99.00
2022 01 05 17 00 999 99.0 99.0  1.73 13.33 10.25 236 9999.0   8.7  12.1 999.0 99.0 99.00
2022 01 05 17 30 999 99.0 99.0  1.48 15.38  9.36 237 9999.0   8.7  12.1 999.0 99.0 99.00
2022 01 05 18 00 999 99.0 99.0  1.62 14.29 10.12 241 9999.0   8.8  11.7 999.0 99.0 99.00
2022 01 05 18 30 999 99.0 99.0  1.58 13.33  9.96 235 9999.0   8.8  11.9 999.0 99.0 99.00
2022 01 05 19 00 999 99.0 99.0  1.48 14.29  9.59 235 9999.0   9.6  12.0 999.0 99.0 99.00
2022 01 05 19 30 999 99.0 99.0  1.56 15.38  9.45 237 9999.0   9.7  12.2 999.0 99.0 99.00
2022 01 05 20 00 999 99.0 99.0  1.55 13.33  9.74 235 9999.0   9.6  12.3 999.0 99.0 99.00
2022 01 05 20 30 999 99.0 99.0  1.64 13.33  9.99 241 9999.0   9.4  12.2 999.0 99.0 99.00
2022 01 05 21 00 999 99.0 99.0  1.55 14.29  9.47 238 9999.0  11.0  12.3 999.0 99.0 99.00
2022 01 05 21 30 999 99.0 99.0  1.61 13.33  9.47 242 9999.0  10.7  12.3 999.0 99.0 99.00
2022 01 05 22 00 999 99.0 99.0  1.65 13.33  9.28 241 9999.0  11.1  12.3 999.0 99.0 99.00
2022 01 05 22 30 999 99.0 99.0  1.52 14.29  8.73 238 9999.0  11.1  12.3 999.0 99.0 99.00
2022 01 05 23 00 999 99.0 99.0  1.37 14.29  8.32 237 9999.0  11.5  12.4 999.0 99.0 99.00
2022 01 05 23 30 999 99.0 99.0  1.28 12.50  7.33 233 9999.0 999.0  12.3 999.0 99.0 99.00
2022 01 06 00 00 999 99.0 99.0  1.43 13.33  7.87 239 9999.0  10.5  12.3 999.0 99.0 99.00
2022 01 06 00 30 999 99.0 99.0  1.29 12.50  7.35 243 9999.0  11.0  12.4 999.0 99.0 99.00
2022 01 06 01 00 999 99.0 99.0  1.35 13.33  7.75 235 9999.0  10.9  12.2 999.0 99.0 99.00
2022 01 06 01 30 999 99.0 99.0  1.35 13.33  8.04 236 9999.0  10.8  12.2 999.0 99.0 99.00
2022 01 06 02 00 999 99.0 99.0  1.34 12.50  8.00 241 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 06 02 30 999 99.0 99.0  1.21 13.33  7.61 232 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 06 03 00 999 99.0 99.0  1.20 11.76  7.89 238 9999.0  10.8  12.2 999.0 99.0 99.00
2022 01 06 03 30 999 99.0 99.0  1.32 13.33  8.56 240 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 06 04 00 999 99.0 99.0  1.28 13.33  8.66 236 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 06 04 30 999 99.0 99.0  1.40 13.33  9.27 238 9999.0  10.7  12.1 999.0 99.0 99.00
2022 01 06 05 00 999 99.0 99.0  1.27 13.33  8.92 235 9999.0  10.9  12.2 999.0 99.0 99.00
2022 01 06 05 30 999 99.0 99.0  1.21 12.50  8.45 235 9999.0  10.9  12.2 999.0 99.0 99.00
2022 01 06 06 00 999 99.0 99.0  1.16 12.50  8.21 232 9999.0  10.9  12.2 999.0 99.0 99.00
2022 01 06 06 30 999 99.0 99.0  1.22 13.33  8.34 230 9999.0  10.6  12.2 999.0 99.0 99.00
2022 01 06 07 00 999 99.0 99.0  1.35 13.33  9.11 230 9999.0  10.3  12.2 999.0 99.0 99.00
2022 01 06 07 30 999 99.0 99.0  1.18 13.33  8.18 234 9999.0  10.2  12.2 999.0 99.0 99.00
2022 01 06 08 00 999 99.0 99.0  1.10 12.50  7.98 233 9999.0  10.0  12.2 999.0 99.0 99.00
2022 01 06 08 30 999 99.0 99.0  0.99 13.33  7.41 234 9999.0   9.7  12.2 999.0 99.0 99.00
2022 01 06 09 00 999 99.0 99.0  1.00 12.50  7.48 234 9999.0  10.0  12.2 999.0 99.0 99.00
2022 01 06 09 30 999 99.0 99.0  1.02 13.33  7.55 235 9999.0   9.7  12.2 999.0 99.0 99.00
2022 01 06 10 00 999 99.0 99.0  0.97 12.50  7.67 245 9999.0  10.2  12.1 999.0 99.0 99.00
2022 01 06 10 30 999 99.0 99.0  1.00 12.50  8.15 239 9999.0 999.0  12.2 999.0 99.0 99.00
2022 01 06 11 00 999 99.0 99.0  0.99 12.50  7.74 245 9999.0 999.0  11.8 999.0 99.0 99.00
2022 01 06 11 30 999 99.0 99.0  0.99 13.33  7.81 235 9999.0   9.9  11.8 999.0 99.0 99.00
2022 01 06 12 00 999 99.0 99.0  0.95 12.50  7.69 241 9999.0  10.1  11.9 999.0 99.0 99.00
2022 01 06 12 30 999 99.0 99.0  0.97 12.50  7.77 242 9999.0  10.2  11.8 999.0 99.0 99.00
2022 01 06 13 00 999 99.0 99.0  0.94 13.33  7.42 241 9999.0   9.8  11.9 999.0 99.0 99.00
2022 01 06 13 30 999 99.0 99.0  0.98 12.50  7.93 244 9999.0   9.6  12.0 999.0 99.0 99.00
2022 01 06 14 00 999 99.0 99.0  0.92 12.50  7.33 237 9999.0   9.7  12.0 999.0 99.0 99.00
2022 01 06 14 30 999 99.0 99.0  0.91 11.76  7.53 244 9999.0   9.9  12.0 999.0 99.0 99.00
2022 01 06 15 00 999 99.0 99.0  0.85 12.50  6.99 242 9999.0   9.6  12.1 999.0 99.0 99.00
2022 01 06 15 30 999 99.0 99.0  0.85 12.50  6.90 234 9999.0   9.3  12.1 999.0 99.0 99.00
2022 01 06 16 00 999 99.0 99.0  0.88 12.50  7.00 243 9999.0   9.4  11.9 999.0 99.0 99.00
2022 01 06 16 30 999 99.0 99.0  0.84 12.50  6.91 241 9999.0 999.0  12.0 999.0 99.0 99.00
2022 01 06 17 00 999 99.0 99.0  0.90 12.50  7.28 236 9999.0 999.0  12.0 999.0 99.0 99.00
2022 01 06 17 30 999 99.0 99.0  0.86 12.50  6.94 236 9999.0 999.0  11.6 999.0 99.0 99.00
2022 01 06 18 00 999 99.0 99.0  0.93 12.50  7.19 246 9999.0 999.0  11.9 999.0 99.0 99.00
2022 01 06 18 30 999 99.0 99.0  0.98 13.33  7.22 240 9999.0  11.2  12.1 999.0 99.0 99.00
2022 01 06 19 00 999 99.0 99.0  0.97 12.50  7.07 241 9999.0  11.0  12.3 999.0 99.0 99.00
2022 01 06 19 30 999 99.0 99.0  0.95 12.50  6.67 237 9999.0  10.9  12.3 999.0 99.0 99.00
2022 01 06 20 00 999 99.0 99.0  0.91 11.11  5.96 246 9999.0  11.0  12.4 999.0 99.0 99.00
2022 01 06 20 30 999 99.0 99.0  0.97 11.11  6.02 249 9999.0  11.2  12.4 999.0 99.0 99.00
2022 01 06 21 00 999 99.0 99.0  0.97 11.11  5.85 250 9999.0  11.7  12.4 999.0 99.0 99.00
2022 01 06 21 30 999 99.0 99.0  0.90 11.76  5.77 239 9999.0  11.7  12.4 999.0 99.0 99.00
2022 01 06 22 00 999 99.0 99.0  0.88 11.11  5.72 244 9999.0  11.7  12.4 999.0 99.0 99.00
2022 01 06 22 30 999 99.0 99.0  0.92 12.50  6.16 237 9999.0  11.5  12.4 999.0 99.0 99.00
2022 01 06 23 00 999 99.0 99.0  0.95 11.76  6.27 236 9999.0  11.2  12.4 999.0 99.0 99.00
2022 01 06 23 30 999 99.0 99.0  0.89 10.53  5.80 247 9999.0  11.3  12.4 999.0 99.0 99.00
2022 01 07 00 00 999 99.0 99.0  0.80 11.76  5.58 239 9999.0  11.4  12.4 999.0 99.0 99.00
2022 01 07 00 30 999 99.0 99.0  0.87 11.76  5.50 242 9999.0  11.5  12.4 999.0 99.0 99.00
2022 01 07 01 00 999 99.0 99.0  0.89 11.11  5.45 235 9999.0  11.5  12.4 999.0 99.0 99.00
2022 01 07 01 30 999 99.0 99.0  0.84 12.50  5.39 243 9999.0  11.4  12.4 999.0 99.0 99.00
2022 01 07 02 00 999 99.0 99.0  0.85 10.53  5.57 250 9999.0  11.3  12.4 999.0 99.0 99.00
2022 01 07 02 30 999 99.0 99.0  0.85 11.11  5.60 246 9999.0  11.1  12.3 999.0 99.0 99.00
2022 01 07 03 00 999 99.0 99.0  0.81 11.11  5.62 241 9999.0  10.8  12.3 999.0 99.0 99.00
2022 01 07 03 30 999 99.0 99.0  0.80 11.11  5.72 236 9999.0  11.1  12.3 999.0 99.0 99.00
2022 01 07 04 00 999 99.0 99.0  0.81 10.53  5.49 243 9999.0  10.7  12.3 999.0 99.0 99.00
2022 01 07 04 30 999 99.0 99.0  0.82 11.11  5.63 245 9999.0  10.6  12.3 999.0 99.0 99.00
2022 01 07 05 00 999 99.0 99.0  0.83 10.53  5.41 243 9999.0  10.7  12.3 999.0 99.0 99.00
2022 01 07 05 30 999 99.0 99.0  0.85 11.11  5.51 238 9999.0  10.7  12.3 999.0 99.0 99.00
2022 01 07 06 00 999 99.0 99.0  0.85 10.00  5.69 244 9999.0  10.7  12.3 999.0 99.0 99.00
2022 01 07 06 30 999 99.0 99.0  0.82 10.00  5.60 246 9999.0  10.8  12.3 999.0 99.0 99.00
2022 01 07 07 00 999 99.0 99.0  0.83 10.00  6.13 242 9999.0  10.7  12.3 999.0 99.0 99.00
2022 01 07 07 30 999 99.0 99.0  0.76  9.09  5.93 238 9999.0  10.7  12.3 999.0 99.0 99.00
2022 01 07 08 00 999 99.0 99.0  0.80  9.09  5.97 239 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 07 08 30 999 99.0 99.0  0.72  9.52  5.85 244 9999.0  10.8  12.3 999.0 99.0 99.00
2022 01 07 09 00 999 99.0 99.0  0.78  8.70  6.10 251 9999.0  10.8  12.3 999.0 99.0 99.00
2022 01 07 09 30 999 99.0 99.0  0.71 10.53  6.26 240 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 07 10 00 999 99.0 99.0  0.74 10.00  6.61 238 9999.0  10.6  12.2 999.0 99.0 99.00
2022 01 07 10 30 999 99.0 99.0  0.71  9.09  6.66 246 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 07 11 00 999 99.0 99.0  0.71 10.53  6.54 240 9999.0  10.6  12.2 999.0 99.0 99.00
2022 01 07 11 30 999 99.0 99.0  0.72 10.00  6.80 245 9999.0  10.8  12.2 999.0 99.0 99.00
2022 01 07 12 00 999 99.0 99.0  0.69  7.69  6.52 251 9999.0  10.9  12.0 999.0 99.0 99.00
2022 01 07 12 30 999 99.0 99.0  0.72  9.09  6.56 245 9999.0  10.8  11.9 999.0 99.0 99.00
2022 01 07 13 00 999 99.0 99.0  0.70  9.52  6.31 233 9999.0  10.8  11.9 999.0 99.0 99.00
2022 01 07 13 30 999 99.0 99.0  0.72  7.41  6.28 248 9999.0  11.3  12.0 999.0 99.0 99.00
2022 01 07 14 00 999 99.0 99.0  0.75  9.52  6.33 237 9999.0  10.9  12.0 999.0 99.0 99.00
2022 01 07 14 30 999 99.0 99.0  0.72  9.52  6.09 240 9999.0  10.4  11.9 999.0 99.0 99.00
2022 01 07 15 00 999 99.0 99.0  0.74  8.70  6.22 243 9999.0  10.2  11.9 999.0 99.0 99.00
2022 01 07 15 30 999 99.0 99.0  0.73  9.52  6.39 243 9999.0   9.9  11.9 999.0 99.0 99.00
2022 01 07 16 00 999 99.0 99.0  0.70  9.52  6.22 245 9999.0   9.9  11.9 999.0 99.0 99.00
2022 01 07 16 30 999 99.0 99.0  0.69  8.00  6.23 247 9999.0  10.1  11.7 999.0 99.0 99.00
2022 01 07 17 00 999 99.0 99.0  0.73  8.00  6.27 245 9999.0  10.3  11.9 999.0 99.0 99.00
2022 01 07 17 30 999 99.0 99.0  0.70  9.09  6.43 242 9999.0  10.7  11.9 999.0 99.0 99.00
2022 01 07 18 00 999 99.0 99.0  0.69  8.00  6.31 249 9999.0  10.9  12.0 999.0 99.0 99.00
2022 01 07 18 30 999 99.0 99.0  0.71  9.09  6.80 239 9999.0  11.3  12.2 999.0 99.0 99.00
2022 01 07 19 00 999 99.0 99.0  0.69  9.52  6.43 239 9999.0  10.8  12.2 999.0 99.0 99.00
2022 01 07 19 30 999 99.0 99.0  0.68  9.09  6.63 237 9999.0 999.0  12.2 999.0 99.0 99.00
2022 01 07 20 00 999 99.0 99.0  0.70  9.09  6.83 244 9999.0  10.0  12.1 999.0 99.0 99.00
2022 01 07 20 30 999 99.0 99.0  0.67  9.09  6.62 243 9999.0   9.9  12.2 999.0 99.0 99.00
2022 01 07 21 00 999 99.0 99.0  0.70  9.09  6.39 242 9999.0   9.8  12.3 999.0 99.0 99.00
2022 01 07 21 30 999 99.0 99.0  0.69  9.09  6.39 248 9999.0   9.9  12.3 999.0 99.0 99.00
2022 01 07 22 00 999 99.0 99.0  0.64  9.09  6.23 245 9999.0 999.0  12.4 999.0 99.0 99.00
2022 01 07 22 30 999 99.0 99.0  0.63  8.70  6.24 247 9999.0 999.0  12.5 999.0 99.0 99.00
2022 01 07 23 00 999 99.0 99.0  0.61 10.00  6.36 240 9999.0  10.6  12.5 999.0 99.0 99.00
2022 01 07 23 30 999 99.0 99.0  0.66  9.52  6.72 240 9999.0  10.8  12.5 999.0 99.0 99.00
2022 01 08 00 00 999 99.0 99.0  0.64 15.38  6.56 223 9999.0  11.0  12.4 999.0 99.0 99.00
2022 01 08 00 30 999 99.0 99.0  0.65  8.70  6.68 240 9999.0  10.4  12.4 999.0 99.0 99.00
2022 01 08 01 00 999 99.0 99.0  0.65 10.00  6.34 246 9999.0  11.0  12.4 999.0 99.0 99.00
2022 01 08 01 30 999 99.0 99.0  0.70  9.52  6.47 240 9999.0  10.9  12.4 999.0 99.0 99.00
2022 01 08 02 00 999 99.0 99.0  0.68  8.00  6.19 249 9999.0  11.4  12.3 999.0 99.0 99.00
2022 01 08 02 30 999 99.0 99.0  0.71  9.52  6.45 243 9999.0  11.5  12.3 999.0 99.0 99.00
2022 01 08 03 00 999 99.0 99.0  0.72  9.52  6.66 243 9999.0  10.8  12.4 999.0 99.0 99.00
2022 01 08 03 30 999 99.0 99.0  0.71  9.09  6.62 240 9999.0  10.7  12.4 999.0 99.0 99.00
2022 01 08 04 00 999 99.0 99.0  0.76  9.52  6.87 243 9999.0  10.6  12.4 999.0 99.0 99.00
2022 01 08 04 30 999 99.0 99.0  0.81  9.52  6.94 246 9999.0  10.6  12.3 999.0 99.0 99.00
2022 01 08 05 00 999 99.0 99.0  0.87  8.70  7.01 250 9999.0  10.6  12.3 999.0 99.0 99.00
2022 01 08 05 30 999 99.0 99.0  0.91  9.52  7.01 250 9999.0  10.9  12.3 999.0 99.0 99.00
2022 01 08 06 00 999 99.0 99.0  0.93 10.00  7.00 244 9999.0  10.5  12.2 999.0 99.0 99.00
2022 01 08 06 30 999 99.0 99.0  0.93  9.52  6.89 245 9999.0  10.5  12.2 999.0 99.0 99.00
2022 01 08 07 00 999 99.0 99.0  1.01  9.52  7.01 249 9999.0  10.8  12.0 999.0 99.0 99.00
2022 01 08 07 30 999 99.0 99.0  1.02 10.00  7.15 248 9999.0   9.7  12.1 999.0 99.0 99.00
2022 01 08 08 00 999 99.0 99.0  1.05  9.52  7.40 253 9999.0   9.2  12.1 999.0 99.0 99.00
2022 01 08 08 30 999 99.0 99.0  1.11 10.00  7.67 251 9999.0   9.3  12.1 999.0 99.0 99.00
2022 01 08 09 00 999 99.0 99.0  1.06 10.00  7.17 244 9999.0   9.6  12.2 999.0 99.0 99.00
2022 01 08 09 30 999 99.0 99.0  1.07 10.53  7.26 245 9999.0   9.4  12.1 999.0 99.0 99.00
2022 01 08 10 00 999 99.0 99.0  0.98 10.53  6.92 246 9999.0   8.9  12.2 999.0 99.0 99.00
2022 01 08 10 30 999 99.0 99.0  1.05  9.52  7.36 245 9999.0   8.8  12.1 999.0 99.0 99.00
2022 01 08 11 00 999 99.0 99.0  1.07 10.53  7.24 239 9999.0   8.9  12.1 999.0 99.0 99.00
2022 01 08 11 30 999 99.0 99.0  1.21 10.00  7.64 244 9999.0   9.0  12.1 999.0 99.0 99.00
2022 01 08 12 00 999 99.0 99.0  1.12 10.53  7.37 241 9999.0   8.3  12.1 999.0 99.0 99.00
2022 01 08 12 30 999 99.0 99.0  1.11 10.53  7.37 248 9999.0   7.7  12.1 999.0 99.0 99.00
2022 01 08 13 00 999 99.0 99.0  1.19 10.00  7.29 249 9999.0   7.7  12.1 999.0 99.0 99.00
2022 01 08 13 30 999 99.0 99.0  1.18 10.00  7.03 249 9999.0   7.9  12.1 999.0 99.0 99.00
2022 01 08 14 00 999 99.0 99.0  1.20 10.53  7.20 248 9999.0   8.6  12.2 999.0 99.0 99.00
2022 01 08 14 30 999 99.0 99.0  1.17 10.00  7.16 251 9999.0   8.4  12.2 999.0 99.0 99.00
2022 01 08 15 00 999 99.0 99.0  1.23  9.52  7.57 244 9999.0   8.3  12.2 999.0 99.0 99.00
2022 01 08 15 30 999 99.0 99.0  1.28  9.52  7.57 244 9999.0   8.4  12.2 999.0 99.0 99.00
2022 01 08 16 00 999 99.0 99.0  1.29 15.38  7.87 230 9999.0   8.4  12.2 999.0 99.0 99.00
2022 01 08 16 30 999 99.0 99.0  1.32 15.38  8.13 232 9999.0   8.6  11.9 999.0 99.0 99.00
2022 01 08 17 00 999 99.0 99.0  1.27 15.38  7.98 228 9999.0   9.0  11.9 999.0 99.0 99.00
2022 01 08 17 30 999 99.0 99.0  1.30 15.38  7.94 231 9999.0   9.6  12.0 999.0 99.0 99.00
2022 01 08 18 00 999 99.0 99.0  1.38  9.09  8.36 246 9999.0   9.9  12.0 999.0 99.0 99.00
2022 01 08 18 30 999 99.0 99.0  1.39 10.00  8.36 247 9999.0   9.9  12.1 999.0 99.0 99.00
2022 01 08 19 00 999 99.0 99.0  1.30 15.38  8.08 224 9999.0  10.0  12.3 999.0 99.0 99.00
2022 01 08 19 30 999 99.0 99.0  1.35  9.52  8.26 249 9999.0  10.4  12.4 999.0 99.0 99.00
2022 01 08 20 00 999 99.0 99.0  1.29 15.38  8.37 234 9999.0  10.8  12.4 999.0 99.0 99.00
2022 01 08 20 30 999 99.0 99.0  1.26 15.38  7.97 226 9999.0  11.3  12.5 999.0 99.0 99.00
2022 01 08 21 00 999 99.0 99.0  1.35 15.38  8.20 232 9999.0 999.0  12.8 999.0 99.0 99.00
2022 01 08 21 30 999 99.0 99.0  1.30 15.38  8.27 233 9999.0 999.0  12.9 999.0 99.0 99.00
2022 01 08 22 00 999 99.0 99.0  1.24 15.38  7.98 232 9999.0 999.0  13.1 999.0 99.0 99.00
2022 01 08 22 30 999 99.0 99.0  1.23 15.38  8.20 234 9999.0 999.0  13.2 999.0 99.0 99.00
2022 01 08 23 00 999 99.0 99.0  1.24 15.38  8.46 231 9999.0  12.9  13.2 999.0 99.0 99.00
2022 01 08 23 30 999 99.0 99.0  1.29 15.38  8.19 227 9999.0  12.1  12.9 999.0 99.0 99.00
2022 01 09 00 00 999 99.0 99.0  1.26 15.38  7.61 229 9999.0  12.1  12.5 999.0 99.0 99.00
2022 01 09 00 30 999 99.0 99.0  1.26 15.38  7.54 224 9999.0  11.9  12.4 999.0 99.0 99.00
2022 01 09 01 00 999 99.0 99.0  1.10  9.52  6.66 247 9999.0  11.7  12.4 999.0 99.0 99.00
2022 01 09 01 30 999 99.0 99.0  1.15 15.38  7.03 220 9999.0  11.6  12.4 999.0 99.0 99.00
2022 01 09 02 00 999 99.0 99.0  1.09 15.38  7.22 220 9999.0  11.7  12.4 999.0 99.0 99.00
2022 01 09 02 30 999 99.0 99.0  1.05  9.09  7.34 244 9999.0  12.0  12.4 999.0 99.0 99.00
2022 01 09 03 00 999 99.0 99.0  1.14 15.38  8.05 217 9999.0  11.5  12.4 999.0 99.0 99.00
2022 01 09 03 30 999 99.0 99.0  1.08 15.38  8.17 217 9999.0  11.2  12.4 999.0 99.0 99.00
2022 01 09 04 00 999 99.0 99.0  1.01 15.38  8.13 216 9999.0  10.8  12.4 999.0 99.0 99.00
2022 01 09 04 30 999 99.0 99.0  1.01 15.38  8.09 219 9999.0  11.0  12.4 999.0 99.0 99.00
2022 01 09 05 00 999 99.0 99.0  1.06 15.38  8.59 218 9999.0  10.1  12.3 999.0 99.0 99.00
2022 01 09 05 30 999 99.0 99.0  1.00 15.38  8.14 219 9999.0   9.8  12.3 999.0 99.0 99.00
2022 01 09 06 00 999 99.0 99.0  0.98 15.38  7.66 221 9999.0   9.9  12.3 999.0 99.0 99.00
2022 01 09 06 30 999 99.0 99.0  1.08 15.38  8.61 222 9999.0   9.3  12.2 999.0 99.0 99.00
2022 01 09 07 00 999 99.0 99.0  1.02 14.29  7.82 233 9999.0   9.2  12.1 999.0 99.0 99.00
2022 01 09 07 30 999 99.0 99.0  1.09 14.29  7.58 228 9999.0   8.9  12.1 999.0 99.0 99.00
2022 01 09 08 00 999 99.0 99.0  1.18 15.38  7.76 225 9999.0   9.0  12.1 999.0 99.0 99.00
2022 01 09 08 30 999 99.0 99.0  1.10 14.29  7.41 233 9999.0   8.9  12.1 999.0 99.0 99.00
2022 01 09 09 00 999 99.0 99.0  1.22 14.29  7.55 230 9999.0   9.3  12.1 999.0 99.0 99.00
2022 01 09 09 30 999 99.0 99.0  1.16 14.29  7.33 231 9999.0   8.5  12.1 999.0 99.0 99.00
2022 01 09 10 00 999 99.0 99.0  1.09 14.29  7.03 231 9999.0   8.8  12.1 999.0 99.0 99.00
2022 01 09 10 30 999 99.0 99.0  1.01 14.29  6.68 236 9999.0   8.2  12.1 999.0 99.0 99.00
2022 01 09 11 00 999 99.0 99.0  1.10 14.29  8.64 230 9999.0   9.0  12.1 999.0 99.0 99.00
2022 01 09 11 30 999 99.0 99.0  1.12 14.29  9.58 234 9999.0   8.9  12.1 999.0 99.0 99.00
2022 01 09 12 00 999 99.0 99.0  1.08 14.29  9.84 235 9999.0   8.4  12.1 999.0 99.0 99.00
2022 01 09 12 30 999 99.0 99.0  1.12 14.29  9.43 238 9999.0   7.8  12.1 999.0 99.0 99.00
2022 01 09 13 00 999 99.0 99.0  1.27 14.29  9.84 236 9999.0   7.4  12.1 999.0 99.0 99.00
2022 01 09 13 30 999 99.0 99.0  1.10 14.29  8.07 241 9999.0   7.6  12.1 999.0 99.0 99.00
2022 01 09 14 00 999 99.0 99.0  1.10 14.29  8.24 239 9999.0   7.1  12.1 999.0 99.0 99.00
2022 01 09 14 30 999 99.0 99.0  1.19 14.29  8.84 239 9999.0   7.3  12.1 999.0 99.0 99.00
2022 01 09 15 00 999 99.0 99.0  1.08 14.29  8.52 230 9999.0   8.1  12.1 999.0 99.0 99.00
2022 01 09 15 30 999 99.0 99.0  1.10 15.38  8.72 229 9999.0   7.2  12.1 999.0 99.0 99.00
2022 01 09 16 00 999 99.0 99.0  0.98 14.29  7.83 236 9999.0   7.3  12.1 999.0 99.0 99.00
2022 01 09 16 30 999 99.0 99.0  1.23 14.29  9.44 237 9999.0   8.2  12.1 999.0 99.0 99.00
2022 01 09 17 00 999 99.0 99.0  1.03 14.29  8.25 230 9999.0   8.9  12.1 999.0 99.0 99.00
2022 01 09 17 30 999 99.0 99.0  1.17 14.29  9.68 231 9999.0  10.0  12.1 999.0 99.0 99.00
2022 01 09 18 00 999 99.0 99.0  1.12 13.33  9.72 232 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 09 18 30 999 99.0 99.0  1.10 14.29  9.68 229 9999.0  11.0  12.2 999.0 99.0 99.00
2022 01 09 19 00 999 99.0 99.0  1.02 14.29  9.20 228 9999.0  11.6  12.2 999.0 99.0 99.00
2022 01 09 19 30 999 99.0 99.0  0.98 14.29  8.51 233 9999.0  11.8  12.2 999.0 99.0 99.00
2022 01 09 20 00 999 99.0 99.0  1.01 14.29  8.79 227 9999.0  12.0  12.3 999.0 99.0 99.00
2022 01 09 20 30 999 99.0 99.0  1.11 14.29  9.63 236 9999.0  12.5  12.5 999.0 99.0 99.00
2022 01 09 21 00 999 99.0 99.0  1.00 14.29  9.63 236 9999.0  12.4  12.5 999.0 99.0 99.00
2022 01 09 21 30 999 99.0 99.0  0.97 14.29  9.32 236 9999.0 999.0  12.8 999.0 99.0 99.00
2022 01 09 22 00 999 99.0 99.0  1.00 14.29  9.81 232 9999.0 999.0  12.8 999.0 99.0 99.00
2022 01 09 22 30 999 99.0 99.0  0.99 13.33  9.72 237 9999.0 999.0  12.8 999.0 99.0 99.00
2022 01 09 23 00 999 99.0 99.0  0.86 13.33  9.24 225 9999.0  14.1  13.0 999.0 99.0 99.00
2022 01 09 23 30 999 99.0 99.0  0.86 14.29  9.78 230 9999.0  13.9  12.8 999.0 99.0 99.00
2022 01 10 00 00 999 99.0 99.0  0.89 13.33 10.14 230 9999.0  14.3  12.6 999.0 99.0 99.00
2022 01 10 00 30 999 99.0 99.0  0.75 13.33  8.70 226 9999.0  13.4  12.4 999.0 99.0 99.00
2022 01 10 01 00 999 99.0 99.0  0.75 13.33  9.10 230 9999.0  13.6  12.4 999.0 99.0 99.00
2022 01 10 01 30 999 99.0 99.0  0.74 13.33  9.02 235 9999.0  13.2  12.4 999.0 99.0 99.00
2022 01 10 02 00 999 99.0 99.0  0.78 13.33  9.63 231 9999.0  12.9  12.5 999.0 99.0 99.00
2022 01 10 02 30 999 99.0 99.0  0.71 12.50  9.20 232 9999.0  12.4  12.4 999.0 99.0 99.00
2022 01 10 03 00 999 99.0 99.0  0.82 13.33  9.72 228 9999.0  12.3  12.4 999.0 99.0 99.00
2022 01 10 03 30 999 99.0 99.0  0.67 13.33  9.33 234 9999.0  11.6  12.4 999.0 99.0 99.00
2022 01 10 04 00 999 99.0 99.0  0.63 13.33  9.11 223 9999.0  11.7  12.4 999.0 99.0 99.00
2022 01 10 04 30 999 99.0 99.0  0.65 13.33  9.16 225 9999.0  11.4  12.3 999.0 99.0 99.00
2022 01 10 05 00 999 99.0 99.0  0.66 13.33  9.23 228 9999.0  10.9  12.2 999.0 99.0 99.00
2022 01 10 05 30 999 99.0 99.0  0.64 13.33  9.00 224 9999.0  10.6  12.2 999.0 99.0 99.00
2022 01 10 06 00 999 99.0 99.0  0.58 13.33  8.78 222 9999.0  10.7  12.2 999.0 99.0 99.00
2022 01 10 06 30 999 99.0 99.0  0.67 13.33  9.51 225 9999.0  10.3  12.2 999.0 99.0 99.00
2022 01 10 07 00 999 99.0 99.0  0.69 13.33  9.98 224 9999.0  10.1  12.2 999.0 99.0 99.00
2022 01 10 07 30 999 99.0 99.0  0.71 12.50 10.03 232 9999.0  10.1  12.2 999.0 99.0 99.00
2022 01 10 08 00 999 99.0 99.0  0.64 13.33  9.01 227 9999.0   9.9  12.2 999.0 99.0 99.00
2022 01 10 08 30 999 99.0 99.0  0.59 12.50  7.95 232 9999.0  10.1  12.2 999.0 99.0 99.00
2022 01 10 09 00 999 99.0 99.0  0.63 12.50  7.94 233 9999.0  10.3  12.1 999.0 99.0 99.00
2022 01 10 09 30 999 99.0 99.0  0.64 12.50  8.32 236 9999.0   9.6  12.1 999.0 99.0 99.00
2022 01 10 10 00 999 99.0 99.0  0.63 13.33  8.72 229 9999.0   9.4  12.1 999.0 99.0 99.00
